video_id,root_mean_velocity,root_mean_acceleration,body_mean_angular_velocity,body_mean_angular_acceleration
The_camel_type_dubbing_2_clip1,0.014704891155644611,0.011131330739076252,0.006605475097229751,0.003332854972536817
One_sided_Wrist_tensile_Side_Wrist_Pull_0_clip1_clip3,0.0015046981609519977,0.0009432662511793198,0.00162703335936484,0.0012573937644063994
Arm_around_1_clip2,0.003458079286925727,0.0017562497040156002,0.007557020043070428,0.004567163158237822
Knee_stretching_Knee_Chest_To_Chest_3_clip1_clip3,0.011222107172721705,0.00431172725963299,0.05176249688231664,0.04113470403598099
Supine_on_the_left_side_of_the_reverse_drawing_1_clip1,0.0048210982490074035,0.003316176400221353,0.0006006292745025681,0.0006759627113293754
Place_the_clean_and_Jerk_Power_Jerk_2_clip1,0.017827704437321703,0.006562172401153959,0.016736461257625162,0.01282746852866556
The_Shoulder_circle_Shoulder_Circles_0_clip1_clip1,0.00448741913629626,0.0015448243917304079,0.004156174821044027,0.0027346314519787044
Sit_your_bottom_Seated_Glute_Stretch_0_clip1,0.022023775948784987,0.012102573921626681,0.0147966186362116,0.011146653123434356
Surrounded_by_the_left_ankle_1_clip2,0.010362112934823541,0.005280667664366738,0.03031898016364378,0.018462806458445998
Seated_Hamstring_Stretch_Seated_on_the_ground_Floor_Hamstring_Stretch_0_clip1,0.009822791131134698,0.005195993993036478,0.009302327847795467,0.005740064530572267
Levelly_obeying_the_arms_1_clip1,0.001167075494085407,0.0006607496956153016,0.0017870876586970079,0.0011622121446142573
Lateral_jumping_jacks_1_clip1,0.010059366876603072,0.005420263908065968,0.01592198826390065,0.012694857912085338
Lie_the_hero_s_voice_3_clip2,0.005247800173107301,0.0025259112049614914,0.006393403883783727,0.0046401282623994445
To_strengthen_the_side_stretch_type_L_dubbing_4_clip1,0.0027356207686062596,0.0011908603646422938,0.004113193986122361,0.0022180350084268913
Wrist_to_warm_up_1_clip1,0.004406409311549852,0.003553654675503615,0.0038856093297783647,0.0027414879234617835
Stand_the_Soleus_And_Achilles_tendon_Stretch_Standing_Soleus_And_Achilles_Stretch_1_clip1_clip4,0.0025575800096007666,0.0005746489650703617,0.0031821235337842245,0.0028048180593923974
Practice_Clam_clams_type_1_clip3,0.01587814184393983,0.007371331762614341,0.012424743011573593,0.009712355825833035
Under_the_Lower_Back_flexion_and_Back_the_Curl_1_clip1_clip1,0.002167448022852674,0.0010587017152683849,0.0057114735430056065,0.003098641671603163
Arnold_put_0_clip1,0.005069684408707337,0.003036446724472851,0.00880839340377805,0.011752286244688688
Simple_sit_pranayama_dubbing_2_clip1,0.00046968567379705603,0.0003128088591107292,0.0005781149311211134,0.0004331690569102732
Neck_bent_Neck_Bridge_Bridge_Prone_0_clip3,0.026494444035889346,0.01154728947084684,0.013969519740642847,0.01295120079745507
Quadriceps_limbs_Stretch_All_Fours_Quad_Stretch_0_clip1,0.007456209395692503,0.004181520844861926,0.018517665066928937,0.016426156793238146
Let_go_of_push_ups_Hand_Release_Push_Up_1_clip1,0.013482198844128832,0.007429999384228794,0.02356638910923744,0.02780891956327371
Simple_sit_pranayama_dubbing_0_clip1,0.00759095565721451,0.0031506217365581714,0.016050331770148973,0.005869340395869473
In_situ_crawling_1_clip1,0.01551594704862935,0.003156216592850689,0.034625878911913335,0.008950008696865366
Bend_your_knees_of_posture_1_clip1,0.006815993811639153,0.0035103177790521754,0.05788747102440923,0.07721890333028272
Bottom_of_Hip_Stretch_With_Twist_1_clip1,0.007643409402706941,0.0032154495546352726,0.021531748641659174,0.014474025151082544
The_Shoulder_Shoulder_Raise_1_clip1_clip1,0.000669794619950275,0.0002982290204369918,0.001020927373610601,0.0007264231469498442
To_strengthen_the_side_stretch_type_R_dubbing_1_clip1,0.0038009440413628343,0.002371118739911257,0.00661102840882487,0.003433422897489578
Opening_and_closing_step_1_clip1,0.0067031523990198835,0.0035303037628256046,0.021993530045683444,0.0077918023542211745
Knee_joint_ring_around_Knee_Circles_1_clip1_clip2,0.010822742892691287,0.0026868146700825967,0.04614388881310535,0.01519472951918777
Inguinal_training_Groiners_0_clip1,0.0303103824690069,0.014622793102298401,0.05768304441456216,0.047623847556129716
The_neck_practice_5_clip1,0.0015138249325339173,0.0007895155253172452,0.0011843360100342727,0.0007270308456205973
Stretch_the_neck_Chin_To_Chest_Stretch_1_clip2,0.017296928900961562,0.007991152557918916,0.019337003030083188,0.01914683183621336
Move_the_squat_1_clip1,0.015516281648602753,0.007011641838415515,0.038500257951716015,0.016957075970210563
Sit_ups_Sit_Up_1_clip1,0.012961575520908748,0.0069450848897885924,0.010337731116777552,0.008034930957904706
Reverse_stretching_Knee_Across_indicates_The_Body_0_clip2,0.014680710847862393,0.009330829524558786,0.010683805606766721,0.005548327882748875
Stand_the_Soleus_And_Achilles_tendon_Stretch_Standing_Soleus_And_Achilles_Stretch_1_clip1,0.011241481157341032,0.0020581303249943826,0.00692545397356518,0.005256905211213385
Type_Fire_Hydrant_Fire_Hydrant_1_clip1_clip1,0.003527918853138556,0.002692716189037262,0.013003625353888583,0.009811682798819544
Knee_stretching_Knee_Chest_To_Chest_0_clip3,0.01658782902859547,0.004352256102772471,0.003979238605685068,0.003913766337986711
Sumo_Squat_stretching_the_Sumo_Squat_Stretch_1_clip2,0.012025280154868891,0.0057261812238754576,0.007968586324940054,0.005334598809484963
Stomach_alternating_leg_Flutter_Kicks_1_clip1,0.012669327424956977,0.0055717615633317594,0.029563623135655612,0.01845127652767668
Swan_on_chest_Svend_Press_0_clip2,0.006282134737438402,0.0020279746473018732,0.005268968225929298,0.003790810015285259
Single_Leg_Balance_Single_legs_Balance_2_clip1_clip1,0.005828740811334329,0.002591181466344412,0.016796049749712674,0.010734785750084205
Vacuum_suction_abdominal_Stomach_Vacuum_1_clip2,0.008071592332855605,0.0019447430449001859,0.0032494068443540323,0.002731346424171268
Post_elbow_pectoral_Elbows_Back_1_clip1,0.002982261367191521,0.0013784771879222471,0.0017034664805383566,0.0013879154443513818
Simple_sit_pranayama_dubbing_8_clip1,0.014688625259689614,0.008582678620024523,0.0019390958443264307,0.0030241104598178695
Tablet_support_Plank_1_clip1,0.0012755735032130202,0.0008615261946267149,0.0013219253069088933,0.000958734138287279
Sliding_jumper_Slide_Jump_Shot_1_clip2,0.022017612167210952,0.012102207008248402,0.009597495806204257,0.007168921369292415
Wei_shi_s_type_R_dubbing_1_clip1,0.003544400528282347,0.0017478543606613216,0.004373563975271896,0.0028119131519307
One_sided_Wrist_tensile_Side_Wrist_Pull_0_clip1_clip1,0.01439903670277011,0.012189881492693554,0.006461035004384658,0.004265588556536861
Stand_up_straight_legs_sitting_on_the_right_side_1_clip1,0.004621968171787643,0.0016067747011686302,0.010074643498626395,0.0037557848387816534
Ferris_type_dubbing_0_clip1,0.0015503077683356702,0.0007557938467713275,0.002069682134937287,0.0015546581802235015
Side_left_leg_pedal_bicycles_1_clip2,0.004760384707748733,0.002305539808255192,0.022602468554801178,0.010650958853720895
Dead_bugs_action_Dead_bugs_2_clip1,0.01433285690765853,0.009437915621154022,0.03581213015948042,0.01599681143698187
On_the_right_side_of_the_waist_stretch_1_clip1,0.010467992447003438,0.007006332368684134,0.00026570194549445863,0.00020169901294315627
Alternate_before_kick_1_clip1,0.007658955236569817,0.003032699584037398,0.0659601301877454,0.018336299186947045
Cornering_practice_right_wrist_joints_0_clip1,0.004953913377165056,0.0034409154882058877,0.0008564672714210492,0.0008553981427373174
Sun_salutations_dubbing_6_clip1,0.0025721282722348656,0.0011289748872349923,0.0024919382869639114,0.0015734598776738756
On_standing_on_the_left_side_of_the_0_clip1,0.008773228880764788,0.004167404772749735,0.030069668331807756,0.03591156076387456
Groin_and_Stretch_Back_up_and_Back_Stretch_1_clip1,0.009413687449195747,0.005645413477917778,0.005699693038023991,0.003838441987172834
Prone_leg_lifts_1_clip1,0.002448177168754162,0.0013487150081674516,0.006240476912900756,0.003075886082387891
Dead_bugs_action_Dead_bugs_1_clip2,0.011610646844637376,0.008036735520449442,0.01893799856431405,0.014650650738848064
The_triangle_R_dubbing_0_clip1,0.005103465519938083,0.0027221540554012913,0.007343102931429354,0.004743023343225005
Straddling_the_right_leg_stretch_1_clip1,0.003350700497738759,0.0016991319477745505,0.0011659263624259895,0.0016423860365732904
Soldiers_first_type_R_dubbing_1_clip1,0.003756110854509896,0.001775156696612764,0.005338223280896171,0.003207022974212525
Neck_bent_Neck_Bridge_Bridge_Prone_1_clip1,0.009240712920703638,0.005118282076515769,0.026361653989019684,0.044739597467710494
Kneeling_position_after_leg_lifts_L_1_clip1,0.0032265138024150965,0.002059168788506022,0.032352157903529036,0.018615688426995285
Dead_bugs_action_Dead_bugs_1_clip1,0.010155557427234934,0.005853270047832147,0.008641715606559913,0.005143413978204837
Stand_Standing_touch_toes_Toe_Touches_0_clip1,0.0029497198805899785,0.001225147214956771,0.010917900266157039,0.005534435751713673
Sitting_Calf_Stretch_Seated_Calf_Stretch_0_clip1,0.027639163116514744,0.015605557585194005,0.010204571729551241,0.007745170108810754
Combination_of_elevated_1_clip1,0.0013520241500204699,0.0006835378063462574,0.0028754464921590998,0.0017607842993116565
Volume_abdomen_hips_bridge_1_clip1,0.0040499167039285185,0.0013415504033121564,0.018547577031792536,0.0069959066711326465
The_Car_hard_to_pull_the_Car_Deadlift_2_clip2,0.019173551712759744,0.005271201980467852,0.018736406205984994,0.02661290214491434
Hip_circle_to_the_right_1_clip1,0.00633001020384134,0.002922370960647294,0.016796764794265596,0.010261606799364912
Half_the_grasshopper_type_tensile_One_Half_Locust_0_clip1_clip1,0.013054072999107984,0.006477775143142021,0.029950370296256818,0.02043053846262533
Wiper_type_Isometric_Wipers_1_clip1,0.006692228490624703,0.003918399507497333,0.00427167399112534,0.00283669040901261
Bow_type_dubbing_1_clip1,0.0015055900488113404,0.000951934700132377,0.0015847214281891405,0.0011304529729970422
Isometric_contraction_Neck_before_And_after_advancing_Isometric_Neck_Exercise_Front_And_Back_1_clip1,0.004642055961234875,0.0023158595918122914,0.0036099695111304463,0.001995276070597113
Warrior_type_3_R_0_clip1,0.002793652157383463,0.0011145091347386814,0.002775694995182638,0.001560830179141772
The_tree_type_R_0_clip1,0.0016336997294989705,0.0008205189570939556,0.0025629096617104776,0.0015423068963177882
Sun_salutations_dubbing_4_clip1,0.01393409600387954,0.008400437007760154,0.009543562355651678,0.005371228484613678
Sitting_on_the_backhand_0_clip1,0.004504163689908751,0.0018535545273986416,0.0023714639026180344,0.0014474859583688334
Warm_up_the_knee_joint_1_clip1,0.014438706401604717,0.0042019113210298225,0.009764929377191986,0.004030103986152686
Do_the_Forearm_Stretch_Kneeling_Forearm_Stretch_0_clip1_clip1,0.02961894468211216,0.010938000932987007,0.03383397744982379,0.021202511773673906
Wrist_Wrist_Circles_0_clip2,0.0020627495663338084,0.0011267332978542332,0.0037990288708143857,0.0029120638561290152
He_bent_over_rowing_1_clip1,0.0022611554488730233,0.0009587912399355866,0.0031033749635251563,0.0020427380123649265
Under_the_Lower_Back_flexion_and_Back_the_Curl_0_clip1_clip2,0.006070593565091902,0.002502042510403754,0.01318239350092443,0.007695960669956376
Carry_buttock_Butt_Ups_1_clip2,0.012186203485060129,0.006129255401269572,0.017495524754845507,0.010055573834564903
Baby_Child_s_Pose_0_clip1_clip2,0.004684545758934818,0.002425270286979865,0.007024250994049378,0.005579723008693072
Approach_of_lift_arm_L_1_clip1,0.0035458471942025507,0.0021990138496731596,0.007795062423286825,0.004218074304668253
Dynamic_stretching_Dynamic_Chest_Chest_Stretch_1_clip2,0.010118755769808464,0.0066667202680659515,0.006244756160630022,0.0046778457030951575
The_spine_Stretch_Spinal_Stretch_0_clip1,0.015510417372719942,0.007831481520948046,0.01809511078941007,0.012047176857787228
Widely_spaced_push_ups_1_clip1,0.0052154561216237365,0.003231636029179543,0.004270740090937582,0.002543458786275061
Isometric_contraction_Chest_compressions_Isometric_Chest_Squeezes_0_clip1,0.0012550168932788913,0.0008986584151494192,0.0012539084653565,0.0009491163412479418
Side_on_the_left_side_of_the_front_leg_lifts_1_clip1,0.008450558610979111,0.004438340998172331,0.015460641120780253,0.006785849987485823
Pistol_Pistol_Squat_Squat_3_clip1,0.010789151278110412,0.0031918412918751395,0.020466743086687014,0.010086850409490346
To_strengthen_the_side_stretch_type_L_dubbing_3_clip1,0.0054124089076280565,0.002690860825615583,0.007874336365217676,0.0053352296494834466
Around_the_Upper_thighs_Back_legs_Grab_1_clip1_clip2,0.02074178174993612,0.014863183468692696,0.025594470550446103,0.023067371153636666
Swan_on_chest_Svend_Press_1_clip1_clip2,0.0036169182608339033,0.0014302959970015235,0.0038290350916977485,0.0027312740500206375
Wei_shi_s_type_R_dubbing_3_clip1,0.004415663716828956,0.0022029995944208994,0.006742800316957374,0.0036909535418486123
Wrist_joint_practice_cornering_0_clip1,0.003201720869342718,0.001973870519381671,0.0005230678474059293,0.0003646851591302462
The_neck_practice_8_clip1,0.024599195246142274,0.014560905422989946,0.0012418445298849588,0.0014992830300427393
Long_sweeping_up_1_clip1,0.0077388614234762156,0.003717781657646587,0.021983212656553893,0.008472243803023088
Sit_back_Stretch_Seated_Overhead_Stretch_0_clip1,0.008981841280546679,0.005950376836301705,0.006540576262000783,0.004577025346290987
Sun_salutations_dubbing_0_clip1,0.004012780354555729,0.00204389507016711,0.002523407742957885,0.001726156736823985
Sliding_jumper_Slide_Jump_Shot_2_clip1,0.05645748165045163,0.03224834875660728,0.04992352857009948,0.033626671824271516
Simple_sit_pranayama_dubbing_6_clip1,0.0009933922094236183,0.0004465119440587202,0.0006633801713391446,0.00047017829046540447
The_neck_practice_3_clip1,0.0018099067146113222,0.0010818481075137263,0.0012086120334290735,0.0008581167466692268
Isometric_contraction_Neck_about_advancing_the_Isometric_Neck_Exercise_Sides_0_clip1,0.0033746177215412186,0.0013586996990354947,0.004418929200996626,0.0027066254526419437
Stand_Standing_touch_toes_Toe_Touches_0_clip2,0.009550295346991571,0.0037714488021283465,0.019338448639161895,0.01728014106505735
Hip_bridge_1_clip1,0.0050071931514983495,0.0016512543479807833,0.01623019107367254,0.004807849174008502
Stomach_alternating_leg_Flutter_Kicks_0_clip1,0.029969105467441717,0.013069209563804899,0.012831602960276828,0.011148632688202854
Touch_the_foot_roll_belly_Toe_Touchers_0_clip1,0.002794411224941893,0.0014850484881622492,0.004800051625831099,0.003597474494363928
Warrior_type_3_R_2_clip1,0.003433522792472097,0.001663580016408828,0.003814987966852421,0.0024489039641175043
Star_Star_Jump_Jump_0_clip2,0.03108117392273797,0.009158634433775532,0.028495821856139573,0.012977479315424619
Calf_stretch_R_1_clip1,0.000987751531661458,0.000511819949418688,0.0012464405226248734,0.0009849728711002065
Single_Leg_Balance_Single_legs_Balance_2_clip1,0.0018377705742814612,0.0011592184406659955,0.006292159354838592,0.005160440525205209
Kneeling_position_side_leg_lifts_R_1_clip1,0.005248097987844183,0.0026281497161404427,0.012043626537302343,0.008191621866764578
Pistol_Pistol_Squat_Squat_1_clip1_clip1,0.0040833339858060745,0.0011779795686070603,0.01205879916261917,0.006624263603331097
Lie_on_your_back_Neck_Neck_Bridge_Bridge_Supine_0_clip1,0.00470092516550736,0.0025608659796361104,0.00855320180751034,0.005625817855743347
Carry_buttock_Butt_Ups_1_clip1_clip1,0.0033946790422998774,0.0019878381672792504,0.005999681964967922,0.003599654811024113
The_left_standing_on_one_foot_1_clip1,0.002666556893095074,0.0015860749398447758,0.0005537778489966155,0.00039098408534432404
Soldiers_third_type_L_dubbing_3_clip1,0.002469418184653423,0.0009850723375517598,0.004682377949745414,0.0024849362987991886
The_weight_of_Bodyweight_Squat_Squat_0_clip1,0.006994442456828125,0.0025143967999602898,0.006260830292964594,0.004031469389623516
Right_wrist_extensor_stretching_1_clip1,0.006101272486973896,0.0038731959627148586,0.0002933762852410293,0.00017995385227808
Plutus_cat_1_clip1,0.0033190670852975158,0.001986239148698327,0.0025313526029771267,0.0014137690083148053
Before_and_after_on_tiptoe_1_clip1,0.0031700301539206617,0.0013666188464557332,0.00438480615866831,0.0026789610860209435
The_strongest_tensile_World_s_Greatest_Stretch_2_clip2,0.023231641506899738,0.016950373946922313,0.012038557762204567,0.007155056199640691
Stomach_side_leg_lifts_L_1_clip1,0.005483438257115586,0.0029795497068107503,0.04019435857440344,0.013449758154977828
Sit_your_bottom_Seated_Glute_Stretch_1_clip1,0.007024370028084217,0.004212772616543739,0.01624159301992405,0.01023796562778623
A_hero_s_positive_0_clip1,0.00563635318684918,0.0023450584181369757,0.012865347147610624,0.0070353978198058305
Dead_bugs_action_Dead_bugs_0_clip1,0.002183781939295934,0.0013706211659133762,0.003352546493084595,0.0030791401727622418
Supine_reverse_drawing_on_the_right_1_clip1,0.0025999762857935316,0.0015429639156720376,0.0014797016863174757,0.0014696238204982568
Shoulder_rotary_dubbing_2_clip1,0.0060927503572908845,0.0032562069132332366,0.004597477299088495,0.0025179068532924687
Carry_buttock_Butt_Ups_0_clip1,0.00738379393688776,0.003186752257917811,0.012648886195402479,0.0073216084485187415
Prone_leg_bent_1_clip1,0.0040874700602999805,0.0022573225340641926,0.00474712330659882,0.0022132565663270398
Stomach_after_leg_lifts_1_clip1,0.003925277047102626,0.0025681361048653026,0.01456664302278936,0.005594636654042955
The_Frog_sit_ups_Frog_Sit_Ups_0_clip1_clip1,0.007251311148822023,0.003459926516869025,0.010735669798714792,0.007396944758973376
His_left_foot_around_eight_1_clip1,0.004340389301219391,0.0020709014893974414,0.01773247178448773,0.005780287564173099
Stand_the_Soleus_And_Achilles_tendon_Stretch_Standing_Soleus_And_Achilles_Stretch_1_clip1_clip1,0.0025356445139871515,0.0008565255725293556,0.0048416785081485635,0.003911493723385905
The_climber_Mountain_Climbers_0_clip1,0.007067681813413677,0.0039020564443839993,0.013415818795955561,0.008498556210803313
The_strongest_tensile_World_s_Greatest_Stretch_3_clip2,0.00485996180387346,0.0027442760829998847,0.008805431265970389,0.005420259999160318
Practice_Clam_clams_type_2_clip1_clip1,0.00632869629078397,0.0034463533093905944,0.004664314560241571,0.0037638502583120983
Leg_lifts_Hamstring_Stretch_legs_Up_Hamstring_Stretch_0_clip2_clip1,0.03249086554196339,0.015402645352884024,0.03364670333421793,0.02619081238769469
Sage_qi_first_type_R_in_dubbing_0_clip1,0.0020612516683515833,0.001050042407127783,0.006315651301803342,0.0036603209059322558
The_triangle_R_dubbing_1_clip1,0.0012094141892350439,0.0007337411074125522,0.0021748919552134756,0.00188484515871442
The_Car_hard_to_pull_the_Car_Deadlift_3_clip1_clip1,0.015594261408968907,0.007394225305579013,0.05260914469470874,0.03838293356501808
Ankle_circle_Ankle_Circles_1_clip1,0.0034873269658843003,0.0007748336552396715,0.0076133068277475695,0.005053769953912872
Stomach_side_leg_lifts_R_1_clip1,0.004719495827781424,0.002625635331895394,0.010505675742632748,0.0046375214396129644
cross_1_clip1,0.005914770917333591,0.0042048965886588435,0.03532533680090455,0.013642762865869533
Nod_movement_1_clip1,0.0008128020761396331,0.0003826524826799573,0.0014226128021922633,0.0007901679135986961
Skating_Ice_Skater_1_clip2,0.02243081788283392,0.0126822019307886,0.03499151161885753,0.025252759879151383
Lie_on_your_Side_in_the_Groin_tensile_Side_Lying_up_Stretch_0_clip1_clip3,0.013707407031146975,0.006436856634915431,0.014447705646980532,0.009725117950119027
Sit_the_neck_on_the_left_side_of_the_massage_1_clip2,0.0008456905585868585,0.0006226799725080323,0.0011177087556400033,0.0010155843603744487
The_Car_hard_to_pull_the_Car_Deadlift_0_clip1,0.0016521157268481789,0.0008106671335247535,0.0031959272251150454,0.0031690782384984103
Bird_queen_R_dubbing_1_clip1,0.0051977769989048975,0.003353913556781578,0.0044446873155675175,0.0024342724167329428
The_tree_type_R_1_clip1,0.0009117071683279015,0.00042576024356528466,0.001563838613931927,0.0009991176479377
Keep_boxing_Punches_0_clip1,0.013993740475040425,0.005465469313046993,0.0044520925420676516,0.0028901766837903823
Wrist_Wrist_Circles_0_clip4,0.007504355402793828,0.004033947044448453,0.005500800598774409,0.004840907641071971
Kneeling_handwaving_run_Kneeling_Arm_Drill_1_clip1,0.014967870644194237,0.007906718512382208,0.017498864678457588,0.009547378656410267
Tree_type_L_1_clip1,0.001200907319657536,0.0005971348279866404,0.0016394211047566325,0.0013772920189947205
Inguinal_training_Groiners_0_clip4,0.024238783800918682,0.012562674230057826,0.059055834210809934,0.04807410414367913
Before_and_after_the_swing_Leg_Front_legs_Raises_2_clip1,0.01385924701055845,0.006905061684443306,0.034321740006355704,0.02213540330759881
