video_id,root_mean_velocity,root_mean_acceleration,body_mean_angular_velocity,body_mean_angular_acceleration,body_mean_velocity,body_mean_acceleration
Analysis_of_Basic_Calligraphy_1_clip1,0.004425075149452592,0.002575768082476966,0.0038634897824013233,0.0028302887333810966,0.24763423,0.29007706
Analysis_of_Basic_Calligraphy_2_clip1,0.0022745696539011105,0.0012361692622808512,0.002240628546832643,0.0015836192381655898,0.17445846,0.33991933
Analysis_of_Basic_Calligraphy_3_clip1,0.0028076130313967928,0.001591972087326303,0.0017480360588073478,0.0012153852943325703,0.6718049,0.9695943
Analysis_of_Basic_Calligraphy_4_clip1,0.003298741265757646,0.0022349426758181963,0.0023386976201592432,0.0016968334214374256,0.30328754,0.55698913
answer_phone_1_clip1,0.01261184984929001,0.003693536429391995,0.021420447641746675,0.00783280776010047,0.08223947,0.0963643
answer_phone_2_clip1,0.0035224564449876728,0.001522452192196276,0.005315748032069815,0.002599012593860249,0.010990036,0.005962637
answer_phone_4_clip1,0.007246694588719823,0.0019683599982830216,0.01336554041858659,0.004185081860096923,0.07914865,0.13280414
answer_phone_5_clip1,0.0015979317196257237,0.0009439820882336072,0.001430087008850199,0.0013694199248588368,0.0050859437,0.0031317603
answer_phone_6_clip1,0.0014859975269039154,0.0007835455691803015,0.0015675547384443062,0.0012278574711614264,0.0040171025,0.0028595072
answer_phone_7_clip1,0.002233096199523114,0.001111787732149909,0.0033968597424140195,0.002779488844825502,0.008448531,0.005334521
answer_phone_8_clip1,0.007376579059630861,0.004089616319923399,0.027035510793565726,0.008944113814004154,0.23420472,0.42992786
armed_guard_1_clip1,0.010309285178611237,0.003846742714821819,0.01825805915744891,0.007564217387004636,0.17021932,0.30727106
arrange_hair_1_clip1,0.004828821847506376,0.002316404503030103,0.011146697168056857,0.004883899573324086,0.19535363,0.35479823
bad_signal_1_clip1,0.0015453937553666834,0.0007486276848314257,0.003745965914193618,0.002328316873197423,0.054514825,0.10095372
bad_smell_1_clip1,0.0036654366817596078,0.0009110148433127031,0.005964497734529583,0.0025538453952431896,0.040388502,0.058913313
basic_emotion_clip1,0.025336876465366878,0.020972713147602497,0.018717405684509074,0.0056516732042611725,0.065940626,0.078636125
basic_emotion_clip1_clip1,0.005716136282680894,0.002610753516914489,0.009143328111532664,0.004896439803384353,0.018979227,0.0082394155
basic_emotion_clip2,0.005940771047187474,0.0028572684884099024,0.009505259455699773,0.004049194826756125,0.08431303,0.13897523
bath_clip1,0.01566694616206206,0.00469520223214221,0.02778799648344776,0.009550835342655536,0.28313056,0.41665155
bath_clip10,0.01148444776605204,0.0046691474935727315,0.020595451843381938,0.007181042714376499,0.21178941,0.32721224
bath_clip2,0.011003551574341382,0.00330290022383517,0.02877955522959036,0.009039220642977299,0.18285033,0.31268984
bath_clip3,0.010545854715336091,0.002688248643861171,0.028866710914449742,0.010249040072515503,0.2793029,0.50750947
bath_clip4,0.008390881199050949,0.0036586052831208485,0.016255207700681902,0.0072101094573712105,0.100210555,0.16200703
bath_clip5,0.006316032756361046,0.0026035822073101544,0.011070778090139082,0.0046816640942293946,0.18606411,0.31243747
bath_clip6,0.00396537906376867,0.0018142472280181354,0.006611090218182481,0.003215439574782348,0.09314846,0.15986942
bath_clip7,0.0060937878253211845,0.002596028198759321,0.01104518408216516,0.005200695965210872,0.18935567,0.3380032
bath_clip8,0.012134191351535421,0.00379561251611052,0.01920075219213422,0.007267299601811918,0.057696342,0.064218186
bath_clip9,0.0075547147593855255,0.0030441479110586236,0.010032252395501129,0.004490632200782761,0.20090324,0.3384426
bid_farewell_clip1,0.014099953853251248,0.00865678740274218,0.006650295480082324,0.0033755616522349046,0.08132633,0.08675397
bid_farewell_clip2,0.007623743795377478,0.003949567207751346,0.005990069577880099,0.003321719412847035,0.038356084,0.023984069
bid_farewell_clip3,0.0072648413967113315,0.0034650751989390664,0.008227707701177091,0.004018053037372441,0.03237355,0.01734758
bid_farewell_clip4,0.010315538078626073,0.0060179689138636335,0.004459591505269332,0.0024864051536132403,0.029562823,0.019829143
blind_walk_1_clip1,0.004166794979430224,0.001651690135330082,0.010359510302753012,0.003921745968771222,0.03861807,0.05473665
block_sprinkler_1_clip1,0.00895828157377828,0.0036871005828724357,0.016754544267708803,0.008282216207734594,0.029578578,0.012145825
block_sprinkler_2_clip1,0.006742957196161915,0.003297246891259843,0.013465625050028393,0.0076532531614004725,0.0219598,0.010735277
block_sprinkler_3_clip1,0.014241693483867808,0.006283769977765326,0.019604777930505923,0.005621483688876484,0.0729611,0.088603616
block_sprinkler_4_clip1,0.018494171736598123,0.009351819882963613,0.02914238623429088,0.009020289999283783,0.105415605,0.1481188
blow_nose_1_clip1,0.005350238931137734,0.002210427866677009,0.00919002124585227,0.004227744279086829,0.10335693,0.17889024
body_dance_clip1,0.02591228202575678,0.005361148063211348,0.05804737270412554,0.017099722854140558,0.26695725,0.3772199
body_dance_clip2,0.025809755422978496,0.005983651599721885,0.06342898128233734,0.01712847516871226,0.29023942,0.39163312
body_dance_clip3,0.02759610466770156,0.005768805865676581,0.049210345966018046,0.01585734335968743,0.23044081,0.31814468
body_dance_clip4,0.01673783129435557,0.003924095497035476,0.03172718097873897,0.008230355993357544,0.29128554,0.44196466
body_dance_clip5,0.010888762025953609,0.00309359632849192,0.020098274251067742,0.005754913883266977,0.0841657,0.10778281
brush_tooth_1_clip1,0.003975632208722229,0.001876889939027518,0.008151124167348438,0.004013701611499604,0.16352329,0.30034134
brush_tooth_2_clip1,0.0035495613694722277,0.001408228966597029,0.007385637275041949,0.0032884918677315764,0.011471468,0.005631258
brush_tooth_3_clip1,0.005061590572957484,0.002210648390906005,0.00870332664387182,0.004534076412227056,0.017621707,0.011116985
brush_your_teeth_and_wash_your_face_clip1,0.012186531636085053,0.0070879595851143,0.01590546640981246,0.005743832679140023,0.06833047,0.090093516
brush_your_teeth_and_wash_your_face_clip2,0.003504078379827257,0.001489744281180999,0.007397809275934426,0.0035233012972088556,0.01153119,0.005646547
brush_your_teeth_and_wash_your_face_clip3,0.004421564916267826,0.002405462342277372,0.007051153403093668,0.004190130754765644,0.0148418015,0.008787728
brush_your_teeth_and_wash_your_face_clip4,0.008449187702832766,0.004664367876499738,0.009483151543964794,0.004867030559717948,0.022948837,0.012402064
brush_your_teeth_and_wash_your_face_clip5,0.009254216030717605,0.004212056474515039,0.013886850309033052,0.005374869836562918,0.052418865,0.06317205
brush_your_teeth_and_wash_your_face_clip6,0.011132146932967456,0.004413055617072516,0.01642127936644612,0.005301420257251688,0.053552076,0.06165107
brush_your_teeth_and_wash_your_face_clip7,0.016366685474388364,0.005726308245920857,0.030560290529619796,0.009206937954922974,0.108473286,0.15018506
button_up_1_clip1,0.004518176162625652,0.0024182841838377134,0.008828820551408389,0.003992229581300095,0.018851561,0.008675505
button_up_2_clip1,0.002078899958322067,0.0010983951031943364,0.006824688439441299,0.0032131798349892544,0.04416993,0.07355455
button_up_3_clip1,0.0025553109438358904,0.0011886539297171254,0.008599786449808166,0.0040186727500452725,0.013892085,0.0067744344
button_up_4_clip1,0.0009374953026846564,0.0004970712530642965,0.0031432676634595203,0.0019343061445663092,0.004643366,0.0026440506
button_up_5_clip1,0.0019914311738254945,0.0009682087830523976,0.005033824313369714,0.0027640945006494606,0.011338784,0.0066656033
button_up_6_clip1,0.004875951206019437,0.0027101184460734903,0.006164728400679077,0.0032908210984674297,0.016412482,0.011524895
button_up_clip1,0.0038440275622848015,0.002106021387481923,0.007435136620205385,0.0038253602942106735,0.015665222,0.007755107
button_up_clip2,0.003283201631153294,0.0017444358658549504,0.007573508928623287,0.003562877930146469,0.038827296,0.05735901
button_up_clip3,0.0017440766659219545,0.0007955404474934221,0.004983623858352637,0.0026244260162699338,0.008878103,0.0040891687
button_up_clip4,0.0034341068477182534,0.0018727672039134018,0.007340099244468825,0.003180369362816189,0.03879825,0.05605117
button_up_clip5,0.0014341401301274125,0.000622051944287433,0.004756512672712033,0.002434951979977224,0.0072010024,0.0031083638
button_up_clip6,0.003079070813569898,0.001700900793558272,0.005371683849650733,0.0028676805170336846,0.011196396,0.005486158
button_up_clip7,0.0047417535232031766,0.0021727507772127327,0.008860422897046564,0.004335079630218299,0.018737782,0.007781713
button_up_clip8,0.001929206131744615,0.0010224267463124959,0.005127431032224358,0.0026967984779298726,0.00963466,0.00499421
button_up_clip9,0.002237701572435878,0.0009478489423295727,0.005078024578265507,0.0026988764645225452,0.01060393,0.006406091
buy_water_1_clip1,0.006090451356022925,0.0025024307915771067,0.014124442641783164,0.004954150028143785,0.07222698,0.10493284
Calligraphy_brush_training_to_draw_lines_draw_circles_and_turn_1_clip1,0.003063765747845207,0.0019129366165420716,0.003022575728353411,0.0016887273646564946,0.011126954,0.007372781
Calligraphy_brush_training_to_draw_lines_draw_circles_and_turn_2_clip1,0.006570665211658021,0.0034326346492275788,0.005326718024810229,0.0026410491839152688,0.02112037,0.010788716
Calligraphy_brush_training_to_draw_lines_draw_circles_and_turn_3_clip1,0.004326262237699209,0.00253296542490625,0.004119194903373809,0.0017849295668700164,0.015515857,0.009053144
Calligraphy_brush_training_to_draw_lines_draw_circles_and_turn_3_clip1_clip1,0.004289101637606621,0.0019295345338335044,0.004363144702460316,0.0020703468424084753,0.016552184,0.008551983
Calligraphy_brush_training_to_draw_lines_draw_circles_and_turn_4_clip1,0.007149953110156711,0.004145308027564745,0.0049498748921719855,0.0025636690739446757,0.024792543,0.014061658
call_1_clip1,0.004652082643248279,0.0025742634521284985,0.007589551959796796,0.005377475412741003,0.017550461,0.011154038
call_2_clip1,0.0018791593961915922,0.0009128507904636983,0.002272231470698179,0.0013909266721723911,0.007939859,0.0052103302
call_up_clip1,0.003620848463215179,0.0023867614648762224,0.0023928622997110706,0.0017605318203349342,0.012297096,0.009239428
call_up_clip1_clip1,0.006547555116726648,0.003660853470009316,0.007966357883183757,0.0056919986461012664,0.022614945,0.01313189
call_up_clip2,0.002884541360835963,0.001745922693749743,0.0024137793646620783,0.0016682348631064507,0.008234332,0.0053752814
call_up_clip3,0.004313959487458857,0.0023517062817226503,0.003844514630398485,0.002491393936474321,0.037860103,0.055834673
carry_towels_three_times_clip1,0.02251850633071563,0.008357800307920531,0.03922755514278152,0.011447140085474893,0.17626497,0.23022212
carry_towels_three_times_clip1_clip1,0.010654276029929764,0.0034614668126393927,0.02459004400458202,0.005658643524991409,0.055739976,0.06041665
carry_towels_three_times_clip1_clip2,0.006492179388860522,0.002999773050406559,0.014553590049608095,0.004793675465955718,0.08831884,0.14222193
carry_towels_three_times_clip2,0.006851341997512169,0.00248624798337741,0.020154528878636342,0.005643714787494359,0.047643706,0.058735657
carry_towels_three_times_clip3,0.0064745942084795715,0.0022389338101510966,0.01733509471042639,0.005407626768850857,0.047256887,0.058025554
carry_towels_three_times_clip4,0.003832654031131998,0.0015490551258355101,0.009985498615141008,0.0035047217918780203,0.15465477,0.28171808
carry_towels_three_times_clip5,0.0035279472998098467,0.0016773133844287882,0.007004011576172838,0.0029367187464229036,0.0152156195,0.007239083
carry_towels_three_times_clip6,0.005916946307318381,0.002104697056103009,0.016542454866985936,0.004461977510409497,0.0851743,0.1345185
carry_towels_three_times_clip7,0.023508735972317354,0.008904823463940689,0.0427748615872667,0.01182090016151672,0.12235358,0.13368444
carry_towels_three_times_clip8,0.00934115927974185,0.0031905099878393405,0.02379713529407507,0.006940685922173312,0.03599177,0.01215484
carry_towels_three_times_clip9,0.011142903768123715,0.003685872472694014,0.02130455246768754,0.006601692330030654,0.176386,0.22255825
cast_stone_1_clip1,0.006385872637971081,0.001489099736870292,0.012014652585899566,0.004591876797192841,0.047918916,0.061557475
catch_fish_1_clip1,0.007973687962255,0.00229257353611702,0.014870061442494935,0.005155998003981078,0.060438022,0.09332178
chat_1_clip1,0.008438678430395445,0.0026313331974743893,0.01641532080334948,0.0054968183602399955,0.19835743,0.3035175
chat_2_clip1,0.010543397690090738,0.0034933515835459373,0.026941463110401857,0.008133843112487958,0.19567795,0.33621335
check_1_clip1,0.006370383846808994,0.0036151061794311183,0.010686178884809026,0.01202456798504078,0.11020528,0.16633566
check_2_clip1,0.0031404416890637027,0.0021175479140719405,0.004525829709183765,0.004996690208092815,0.04617203,0.07926891
check_3_clip1,0.003224328533014842,0.0021946204960807225,0.005998516884516233,0.006868360608877589,0.10999353,0.20513445
check_kettle_1_clip1,0.01139846313263813,0.0037397231018821177,0.026193446541431874,0.006989012582852466,0.06053271,0.06763343
check_phone_message_1_clip1,0.0027194006961946656,0.0011040166373817962,0.005496480748882976,0.002803260079310269,0.03782466,0.057339773
check_water_tempreture_1_clip1,0.004315268726480744,0.0014147783191192748,0.010310445616769488,0.003179923984588337,0.07835074,0.12922136
check_water_tempreture_2_clip1,0.004809820133424444,0.002060485028806234,0.010923256628009699,0.004896166498538889,0.01656629,0.007144028
cheer_up_1_clip1,0.002101904865860378,0.0008577965072673867,0.005112498564909099,0.0028988200580947325,0.010584744,0.0057993378
clean_fish_1_clip1,0.00870070091853644,0.0028243182013312374,0.019339002549862497,0.0056919179925423065,0.023692943,0.008405384
clean_fish_2_clip1,0.003632098868447417,0.0014488894617465443,0.008242563149640355,0.0031196073536175614,0.009030579,0.0048611537
clean_ground_clip1,0.01554378754385783,0.004112721651597828,0.03348656482995633,0.014459944515623628,0.06668758,0.06560567
clean_sole_1_clip1,0.007162776277650313,0.0030061135788478225,0.019478801518553798,0.007533711156406044,0.11939629,0.19422805
clean_table_1_clip1,0.011647970453070264,0.005371076560057217,0.02529541859917127,0.008474752887321201,0.04376735,0.014544924
clean_table_2_clip1,0.011794751179752998,0.005001681433024682,0.028289203593960185,0.009818485688226674,0.13824752,0.19472286
clean_table_3_clip1,0.019602082273195962,0.0040722165790409775,0.0361344116675019,0.014026925137889747,0.041599564,0.016644571
close_door_slowly_clip1,0.0029213871556810463,0.001994992245952123,0.009849378988650645,0.01298877472250191,0.0077172928,0.005442756
close_window_1_clip2,0.012935077067900856,0.0043457745689762396,0.018943088959563724,0.005784669450205311,0.21057735,0.3461606
clothing_clip10,0.009608736665975583,0.0038636520796892304,0.03406752678329549,0.009988694835232077,0.037019912,0.017031036
clothing_clip11,0.015357753797647257,0.008611856311653546,0.03161639017586933,0.009401929244768627,0.06673449,0.06776498
clothing_clip12,0.010962130540145804,0.006349583133294709,0.015405633003068709,0.004991450180445425,0.030891057,0.01486325
clothing_clip13,0.02171594378535,0.014183542973798641,0.02479873911172081,0.007673467880638074,0.041999355,0.022591067
clothing_clip14,0.02147423118375167,0.013817481233881717,0.028922657095621203,0.008165688015128738,0.045499265,0.025214553
clothing_clip15,0.017528789660972204,0.013552308396944896,0.016091216576531366,0.005594221680229162,0.051719896,0.063926704
clothing_clip16,0.016287462662423813,0.009954407206828431,0.02091144964518282,0.0075937554782307725,0.042890675,0.04091537
clothing_clip17,0.012665144583865282,0.00645861914126682,0.024178542367404625,0.007147880133779566,0.05198551,0.06088796
clothing_clip18,0.026929966756443085,0.015677699691794836,0.015543786862525217,0.005166373384511035,0.08031229,0.0787031
clothing_clip19,0.020118279495559135,0.013893415786825737,0.014979516578089694,0.0046394859524064675,0.20240754,0.30607486
clothing_clip1_clip1,0.010129313564008646,0.005545451701283188,0.021650495189631663,0.006651308344718456,0.023382433,0.011078866
clothing_clip2,0.019336865506673885,0.013322685390228815,0.021846633538781995,0.006680885706345331,0.036344353,0.020329213
clothing_clip20,0.015123604173997182,0.00972510489751253,0.012331802414697397,0.004281249406500072,0.07694626,0.100425124
clothing_clip21,0.015181492611482572,0.007618460682713002,0.020642541325331377,0.0058729741502233845,0.11163201,0.16594337
clothing_clip22,0.014760670091527291,0.008373147825495957,0.019937409238088934,0.006003080090431108,0.18926325,0.31983182
clothing_clip3,0.02751865504392916,0.016974190947454136,0.019346553496043178,0.006802048882792922,0.07726736,0.078847095
clothing_clip4,0.03280203728040056,0.02861632604594634,0.012312692447993328,0.004465451060527505,0.14298564,0.196039
clothing_clip5,0.013480053870796049,0.007754846303373868,0.02233078350536683,0.007808579852937686,0.09135906,0.1395623
clothing_clip6,0.008171169448831691,0.003040271943067487,0.01867823895211999,0.008019007590111711,0.032057084,0.03348387
clothing_clip7,0.018335421806448933,0.006243244727104501,0.0354700713824098,0.007858097717140711,0.13516739,0.21429308
clothing_clip8,0.006268029558234508,0.002931336900197783,0.012600700566683621,0.005091676574797626,0.11011709,0.18551442
clothing_clip9,0.028858285389011726,0.02015229276894398,0.03849864709489574,0.009719315186731326,0.092246704,0.10237206
cook_1_clip1,0.0075236163943068176,0.002717920857971663,0.015626956145924385,0.00551337227463783,0.02331697,0.011264301
cook_2_clip1,0.022598313408641497,0.019342453898666564,0.01663901822534207,0.005442053537475577,0.0466619,0.031659182
cook_3_clip1,0.015223690241118353,0.013360180723035606,0.01206830686780142,0.004947628014772748,0.090234175,0.12782447
cook_clip1,0.012006139442043503,0.008157375404718748,0.010195761035691288,0.003515915676405307,0.23958929,0.34604293
cook_clip10,0.01574250611721276,0.010463691762230724,0.016529828816619636,0.005504336251603337,0.09743736,0.12805778
cook_clip11,0.006488617855223005,0.0026494598592656923,0.008076365654430234,0.0038345853218909815,0.08690706,0.14323571
cook_clip2,0.014113402343778314,0.009664607803786,0.010059449871464118,0.0036035137575349306,0.13884152,0.19881675
cook_clip3,0.004641210499300799,0.002199017644225682,0.005758948133597807,0.0026839279610593085,0.030977204,0.033662017
cook_clip4,0.009163789761172885,0.004897632483514913,0.011545551781069023,0.0037021776915549262,0.039580487,0.03947453
cook_clip5,0.008565054819200741,0.0057242912074895015,0.009412053861912736,0.003502071941041045,0.03190947,0.019853812
cook_clip6,0.007414999627051124,0.003368367338213067,0.01125193386382853,0.0035677198464358437,0.021938274,0.012896115
cook_clip7,0.014495391841505962,0.009319463023537667,0.020634730606344714,0.006726434490808977,0.058647092,0.069065236
cook_clip8,0.011089584048840901,0.006082322102038525,0.013804138259715614,0.005076889785305082,0.04297024,0.040109962
cook_clip9,0.011263371976848994,0.00665530708812947,0.01737421505878328,0.006715616910116671,0.1212885,0.16783975
cook_dumplings_1_clip1,0.0075565747504122765,0.0036163769420974284,0.014089441503201969,0.0046017997696895544,0.024015902,0.010744481
cook_dumplings_2_clip1,0.011022269787583834,0.004469435668867186,0.018855810564588602,0.0067501135092877295,0.028796548,0.011574427
cook_eggs_1_clip1,0.005238118807863401,0.0018873758101274017,0.009812569690570464,0.004274862629350387,0.02125386,0.009202072
cook_eggs_2_clip1,0.0075898137913081015,0.0027046343070136767,0.012825235644878207,0.00574928523114719,0.031042032,0.011827803
cook_eggs_3_clip1,0.006017520636492992,0.0031245710785103493,0.009689013684612743,0.00508891513181107,0.019638594,0.008290909
cook_eggs_4_clip1,0.007396979640730643,0.003255238508691191,0.014666234898668265,0.004979668743525424,0.09145898,0.14130941
cook_eggs_5_clip1,0.004548280732308306,0.0017208352686310343,0.007343170485642868,0.0038326903036826204,0.044181272,0.071425624
cook_eggs_6_clip1,0.005964243644083158,0.0019327904258035406,0.011391327924670003,0.004361012521619397,0.04383023,0.06495319
cook_eggs_7_clip1,0.007994157098072979,0.004216900919589445,0.013632683074910085,0.0038777513879166745,0.025450962,0.011591359
cough_1_clip1,0.004196607666064151,0.00158758072975138,0.008804916093128837,0.003109228264135724,0.02661855,0.030685538
cross_river_1_clip1,0.0081457988693234,0.005250895804625831,0.01482395934796193,0.003927353361673616,0.04621531,0.062810384
cross_river_1_clip2,0.00455505742788438,0.0027628660917896524,0.004933296336813209,0.0024608395058305353,0.06115263,0.10631741
cross_river_2_clip1,0.005426099528818601,0.003226391525972241,0.008482362439016655,0.002993738129219111,0.016821105,0.008482663
cross_river_2_clip2,0.0037030360328429547,0.0012353203996036538,0.011123893444811262,0.00369224290808307,0.012466279,0.004796073
cross_river_3_clip1,0.02456623543701677,0.022838866747565707,0.01637237183079819,0.004561334175748337,0.059362877,0.07097324
cross_river_3_clip2,0.006927557968661959,0.0018115108897776284,0.013039840664144079,0.004742921566300224,0.02599658,0.009425209
cross_singleplank_bridge_1_clip1,0.00708972803752168,0.0022303898547751293,0.016731581177184516,0.007745953258752004,0.16343118,0.29716694
cross_singleplank_bridge_2_clip1,0.015451130610418804,0.004625137192620783,0.029867670776553574,0.010025614037324,0.11226413,0.16386573
cross_singleplank_bridge_3_clip1,0.018339623618913583,0.006246166941814846,0.043354376506042534,0.017366896081781547,0.11324369,0.15001497
cross_the_river_clip1,0.0060114896672887564,0.002038542984382629,0.010919405557672597,0.0036542585952264645,0.03042725,0.03460292
cross_the_river_clip10,0.007133699033782332,0.0037639908906417904,0.01109460693672247,0.003448021874711962,0.048175313,0.059443425
cross_the_river_clip11,0.012502070276267367,0.008791662871323797,0.009429122820558354,0.0034976276037093756,0.017919542,0.009148967
cross_the_river_clip12,0.003778975059492277,0.0022723260939361773,0.00988562059675582,0.005116387468899034,0.013211629,0.007902663
cross_the_river_clip13,0.003591606819134036,0.0015271536831722918,0.010607953707715462,0.003946415577131368,0.013146492,0.0065844217
cross_the_river_clip14,0.007407911264573247,0.002663014632122239,0.013308326056068994,0.0047601240953598885,0.02015714,0.010033508
cross_the_river_clip15,0.007129662582242201,0.002797495940536413,0.015355022045506844,0.005071318221400866,0.074002415,0.11168448
cross_the_river_clip16,0.004823630729690366,0.002752427961663042,0.017480613053896362,0.00549112065486531,0.0841756,0.13585022
cross_the_river_clip17,0.0083433301708734,0.0028470515349808753,0.019222795777577142,0.006572461809713734,0.072612196,0.098740086
cross_the_river_clip1_clip1,0.008887152239721025,0.0048236599252594065,0.012863156864844613,0.00432788732223039,0.049609214,0.054043632
cross_the_river_clip2,0.0059434981407647195,0.0022910009425056417,0.011498469128076335,0.004726504852938924,0.0916165,0.15761752
cross_the_river_clip3,0.006782233653523696,0.0015594192470615993,0.012362093592784174,0.004664091755244281,0.12198944,0.20841408
cross_the_river_clip4,0.01053439957322229,0.002816851565099924,0.019125695031933062,0.005259040714727292,0.10380645,0.16203812
cross_the_river_clip5,0.0049246604147678815,0.002060904803952931,0.010894277398187003,0.0037817879138704507,0.045465045,0.059989396
cross_the_river_clip6,0.006726178444261331,0.003885211835619682,0.014638430183677073,0.006558496604706527,0.18656932,0.21417396
cross_the_river_clip7,0.006435312152046841,0.0031641687141116272,0.016649728298872866,0.005828945115771283,0.13343976,0.23693211
cross_the_river_clip8,0.008092246403095225,0.004593366160403931,0.013907542909600917,0.004587571516657714,0.047780126,0.063934445
cross_the_river_clip9,0.005107439178116344,0.0034228261255867623,0.005045372792983621,0.002834526674513549,0.11231273,0.19509989
cross_the_single_plank_bridge_clip1,0.02251061034926105,0.007539325197273271,0.034685559126913505,0.011910732982429147,0.24785152,0.35973066
cross_the_single_plank_bridge_clip2,0.007397755184209018,0.002432247551920502,0.01719783869265305,0.007692387544837118,0.1438147,0.25838202
cross_the_single_plank_bridge_clip3,0.012701488310220145,0.0042063372704281106,0.02972407056700186,0.009216557917306682,0.15941873,0.23715077
cross_the_single_plank_bridge_clip4,0.015442962159195809,0.00528822820592021,0.038215077895669435,0.01295947896653436,0.08828252,0.111489855
crying_clip1,0.0007818669426503122,0.0004921430529464815,0.0011787404235940099,0.0009250600181007367,0.0029477668,0.0019881527
crying_clip2,0.0009614091228179395,0.0006249991240155129,0.0013811720213085987,0.0009247424237576898,0.0035487437,0.0023604138
crying_clip3,0.007081927542506264,0.0032572277592557205,0.004954504546632357,0.0028962379589733303,0.024211822,0.013576858
cry_happily_1_clip1,0.003908416563628784,0.0014831156541117308,0.006116375510760627,0.003340539109424872,0.013080341,0.006205757
cry_happily_2_clip1,0.002608102116271318,0.0010337850604208822,0.004735000284540974,0.0030116039436282045,0.010165069,0.004818268
cry_sad_10_clip1,0.0012523970685086566,0.0006492896533022212,0.0018558935212360822,0.00102480669286262,0.006317393,0.003713612
cry_sad_11_clip1,0.0067403008507664645,0.003582897206828001,0.017562842466964698,0.007748937415841454,0.17248137,0.30806115
cry_sad_1_clip1,0.0012696537704489934,0.0008007628547751607,0.002710255595714209,0.0021433585585814803,0.0035717273,0.0023466917
cry_sad_2_clip1,0.002453911982625281,0.0014887331291137036,0.004668030317302382,0.0035209643573741647,0.0060306117,0.003350413
cry_sad_3_clip1,0.0034013745730847155,0.0016415524537060412,0.005181738880157304,0.003995236048231803,0.009923278,0.005807101
cry_sad_4_clip1,0.0013292634458422126,0.0008300079480361533,0.0025850875013695416,0.0022029243797012455,0.0036285021,0.0022642561
cry_sad_5_clip1,0.0011523956281397553,0.0007780336640007445,0.0024469362407231734,0.00208271948342053,0.0036071034,0.0023558692
cry_sad_6_clip1,0.0009021176062083006,0.0007129353230841782,0.0018638316772675685,0.001704115343298049,0.0029865482,0.002131127
cry_sad_7_clip1,0.014369855060564995,0.006882100895128112,0.023841281488598515,0.015824737279594617,0.042700022,0.020687247
cry_sad_8_clip1,0.0007776953067702284,0.0005758959647113028,0.0008938774273682676,0.0008323435362144589,0.0029638484,0.0020431774
cut_food_1_clip1,0.0030570938846396505,0.0013896620036640457,0.004249311937392542,0.002286112165962974,0.012085968,0.0066178027
dance_10_clip1,0.02641751123866699,0.005849798339965764,0.051734735993080795,0.016194443222099852,0.3437183,0.46422076
dance_11_clip1,0.02279881854796604,0.004924069284576386,0.03790976794984514,0.013186892973123976,0.20825335,0.30828175
dance_12_clip1,0.01422597662228315,0.0028925829159040786,0.029497944973345177,0.007060017580039917,0.16510265,0.24376443
dance_13_clip1,0.016516013132126667,0.008761611039867646,0.01848574465956097,0.005887292657427401,0.24250892,0.3704042
dance_14_clip2,0.03570968915537036,0.010902944596930614,0.0648782924573109,0.03848427708982951,0.3671076,0.432859
